,Номер животного,Ушная бирка животного,Пол,Номер лактации,Результат отела,Легкость отела,Дата рождения,Дней в сухостое предыдущей лактации,Дней стельности при событии,Номер группы животного,Предыдущий номер группы животного,Событие,Дни доения при событии,Дата события,Примечание события
2972,907152,907152,F,2,FA,1,7/23/2019,68,0,4,43,ЯЛОВАЯ,90,7/4/2022,БЖТ
2973,907152,907152,F,2,FA,1,7/23/2019,68,0,4,43,НА_СХЕМУ,91,7/5/2022,15
2974,907152,907152,F,2,FA,1,7/23/2019,68,0,4,43,ОСЕМЕН,101,7/15/2022,1H15132
2975,907152,907152,F,2,FA,1,7/23/2019,68,0,4,43,НА_СХЕМУ,101,7/15/2022,9
2976,907154,907154,F,2,MA,1,7/23/2019,61,0,44,0,ПРОДАНА,19,7/17/2022,ПРОДАНА ; Причина 12 ; УВЗ12
2977,907155,907155,F,2,MA,1,7/23/2019,65,0,44,10,ПРОФОТ,0,7/2/2022,ПРОФ2
2978,907155,907155,F,2,MA,1,7/23/2019,65,0,18,10,ОТЕЛ,0,7/2/2022,-
2979,907155,907155,F,2,MA,1,7/23/2019,65,0,44,10,ПЕРЕВОД,1,7/3/2022,F044T021
2980,907155,907155,F,2,MA,1,7/23/2019,65,0,21,10,ПЕРЕВОД,13,7/15/2022,F021T002
2981,907155,907155,F,2,MA,1,7/23/2019,65,0,2,10,РАСЧКОП,15,7/17/2022,КАН
2982,907155,907155,F,2,MA,1,7/23/2019,65,0,2,10,МЕТРИТ,17,7/19/2022,Э3
2983,907155,907155,F,2,MA,1,7/23/2019,65,0,2,10,ЗДОРОВА,22,7/24/2022,ГИНЕКОЛ
2984,907155,907155,F,2,MA,1,7/23/2019,65,0,2,10,НА_СХЕМУ,23,7/25/2022,11
2985,907155,907155,F,2,MA,1,7/23/2019,65,0,23,10,ПЕРЕВОД,24,7/26/2022,F023T010
2986,907156,907156,F,2,FA,1,7/23/2019,59,0,44,2,БОЛЕЗНЬ,16,7/5/2022,СУСТАВ
2987,907156,907156,F,2,FA,1,7/23/2019,59,0,2,2,НЕОСЕМ,16,7/5/2022,НОГИ
2988,907156,907156,F,2,FA,1,7/23/2019,59,0,2,2,ПЕРЕВОД,16,7/5/2022,F002T044
2989,907156,907156,F,2,FA,1,7/23/2019,59,0,44,2,ПРОДАНА,19,7/8/2022,ПРОДАНА ; Копыта ; УВЗ4
2990,907159,907159,F,2,FD,1,7/23/2019,63,0,2,10,РАСЧКОП,8,7/1/2022,РДК
2991,907159,907159,F,2,FD,1,7/23/2019,63,0,21,10,ПЕРЕВОД,8,7/1/2022,F021T002
2992,907159,907159,F,2,FD,1,7/23/2019,63,0,2,10,МЕТРИТ,18,7/11/2022,Э3
2993,907159,907159,F,2,FD,1,7/23/2019,63,0,2,10,ЗДОРОВА,23,7/16/2022,ГИНЕКОЛ
2994,907159,907159,F,2,FD,1,7/23/2019,63,0,23,10,ПЕРЕВОД,25,7/18/2022,F023T010
2995,907159,907159,F,2,FD,1,7/23/2019,63,0,23,10,НА_СХЕМУ,25,7/18/2022,11
2996,907162,907162,F,2,FA,1,7/23/2019,61,0,18,10,ОТЕЛ,0,7/5/2022,-
2997,907162,907162,F,2,FA,1,7/23/2019,61,0,44,10,ПЕРЕВОД,1,7/6/2022,F044T021
2998,907162,907162,F,2,FA,1,7/23/2019,61,0,21,10,ПОСЛЕД,6,7/11/2022,ПОСЛЕД
2999,907162,907162,F,2,FA,1,7/23/2019,61,0,21,10,ПЕРЕВОД,7,7/12/2022,F021T002
3000,907162,907162,F,2,FA,1,7/23/2019,61,0,2,10,РАСЧКОП,10,7/15/2022,КАН
3001,907162,907162,F,2,FA,1,7/23/2019,61,0,2,10,ЗДОРОВА,19,7/24/2022,ГИНЕКОЛ
3002,907162,907162,F,2,FA,1,7/23/2019,61,0,2,10,НА_СХЕМУ,20,7/25/2022,11
3003,907163,907163,F,1,FA,1,7/23/2019,0,270,17,17,ВАКЦИН,378,7/19/2022,СКОУ
3004,907163,907163,F,1,FA,1,7/23/2019,0,270,17,17,СУХ2,378,7/19/2022,-
3005,907168,907168,F,2,FA,1,7/24/2019,64,0,44,4,ПРОФОТ,0,7/1/2022,ПРОФ2
3006,907168,907168,F,2,FA,1,7/24/2019,64,0,18,4,ОТЕЛ,0,7/1/2022,-
3007,907168,907168,F,2,FA,1,7/24/2019,64,0,44,4,ПЕРЕВОД,1,7/2/2022,F044T021
3008,907168,907168,F,2,FA,1,7/24/2019,64,0,21,4,ПЕРЕВОД,14,7/15/2022,F021T002
3009,907168,907168,F,2,FA,1,7/24/2019,64,0,2,4,РАСЧКОП,16,7/17/2022,КАН
3010,907168,907168,F,2,FA,1,7/24/2019,64,0,2,4,ЗДОРОВА,17,7/18/2022,ГИНЕКОЛ
3011,907168,907168,F,2,FA,1,7/24/2019,64,0,23,4,ПЕРЕВОД,18,7/19/2022,F023T004
3012,907168,907168,F,2,FA,1,7/24/2019,64,0,4,4,НА_СХЕМУ,24,7/25/2022,11
3013,907171,907171,F,2,MA,1,7/24/2019,69,0,10,5,НА_СХЕМУ,65,7/15/2022,13
3014,907171,907171,F,2,MA,1,7/24/2019,69,0,10,5,ОСЕМЕН,65,7/15/2022,1H15184
3015,907173,907173,F,1,FA,1,7/24/2019,0,268,7,17,СУХОСТ,441,7/3/2022,CEBA
3016,907174,907174,F,2,FA,1,7/24/2019,54,0,42,10,ПЕРЕВОД,74,7/9/2022,F042T010
3017,907174,907174,F,2,FA,1,7/24/2019,54,0,10,10,БОЛЕЗНЬ,74,7/9/2022,АБС1
3018,907174,907174,F,2,FA,1,7/24/2019,54,0,10,10,ПЕРЕВОД,74,7/9/2022,F010T042
3019,907174,907174,F,2,FA,1,7/24/2019,54,0,10,10,БОЛЕЗНЬ,75,7/10/2022,АБС1
3020,907174,907174,F,2,FA,1,7/24/2019,54,0,10,10,ПЕРЕВОД,76,7/11/2022,F010T042
3021,907174,907174,F,2,FA,1,7/24/2019,54,0,42,10,БОЛЕЗНЬ,76,7/11/2022,АБС1
3022,907174,907174,F,2,FA,1,7/24/2019,54,0,42,10,ПРОДАНА,82,7/17/2022,ПРОДАНА ; Причина 12 ; УВЗ12
3023,907176,907176,F,2,FA,1,7/25/2019,64,0,2,10,ЗДОРОВА,24,7/4/2022,ГИНЕКОЛ
3024,907176,907176,F,2,FA,1,7/25/2019,64,0,2,10,НА_СХЕМУ,24,7/4/2022,11
3025,907176,907176,F,2,FA,1,7/25/2019,64,0,23,10,ПЕРЕВОД,26,7/6/2022,F023T010
3026,907186,907186,F,2,MA,1,7/26/2019,55,0,44,4,ПРОФОТ,0,7/13/2022,ПРОФ2
3027,907186,907186,F,2,MA,1,7/26/2019,55,0,18,4,ОТЕЛ,0,7/13/2022,-
3028,907186,907186,F,2,MA,1,7/26/2019,55,0,44,4,ПЕРЕВОД,1,7/14/2022,F044T021
3029,907186,907186,F,2,MA,1,7/26/2019,55,0,21,4,МАСТИТ,4,7/17/2022,ТМ5_1
3030,907186,907186,F,2,MA,1,7/26/2019,55,0,21,4,РАСЧКОП,5,7/18/2022,КАН
3031,907192,907192,F,2,FA,1,7/27/2019,60,0,10,10,ОСЕМЕН,85,7/19/2022,1H15184
3032,907192,907192,F,2,FA,1,7/27/2019,60,0,10,10,НА_СХЕМУ,88,7/22/2022,9
3033,907205,907205,F,2,FA,1,7/28/2019,63,49,4,4,ОСЕМЕН,64,7/8/2022,1H15689
3034,907205,907205,F,2,FA,1,7/28/2019,63,49,4,4,НА_СХЕМУ,64,7/8/2022,13
3035,907206,907206,F,2,FA,1,7/28/2019,71,0,4,10,ПЕРЕВОД,79,7/3/2022,F004T010
3036,907206,907206,F,2,FA,1,7/28/2019,71,0,10,10,ЯЛОВАЯ,94,7/18/2022,ЛК
3037,907206,907206,F,2,FA,1,7/28/2019,71,0,10,10,НА_СХЕМУ,95,7/19/2022,2
3038,907206,907206,F,2,FA,1,7/28/2019,71,0,10,10,ОСЕМЕН,98,7/22/2022,1H15184
3039,907206,907206,F,2,FA,1,7/28/2019,71,0,10,10,НА_СХЕМУ,98,7/22/2022,9
3040,907212,907212,F,2,FA,1,7/29/2019,48,49,10,7,НА_СХЕМУ,94,7/1/2022,9
3041,907212,907212,F,2,FA,1,7/29/2019,48,49,10,7,ОСЕМЕН,94,7/1/2022,1H15689
3042,907213,907213,F,2,FA,1,7/29/2019,61,0,21,4,ПЕРЕВОД,10,7/1/2022,F021T002
3043,907213,907213,F,2,FA,1,7/29/2019,61,0,2,4,МЕТРИТ,20,7/11/2022,Э3
3044,907213,907213,F,2,FA,1,7/29/2019,61,0,2,4,НА_СХЕМУ,20,7/11/2022,11
3045,907213,907213,F,2,FA,1,7/29/2019,61,0,2,4,ЗДОРОВА,21,7/12/2022,ГИНЕКОЛ
3046,907213,907213,F,2,FA,1,7/29/2019,61,0,23,4,ПЕРЕВОД,28,7/19/2022,F023T004
3047,907214,907214,F,2,MA,1,7/29/2019,56,0,4,4,ОСЕМЕН,64,7/15/2022,1H15132
3048,907214,907214,F,2,MA,1,7/29/2019,56,0,4,4,НА_СХЕМУ,64,7/15/2022,13
3049,907216,907216,F,1,FA,1,7/29/2019,0,0,6,12,ПЕРЕВОД,379,7/5/2022,F006T012
3050,907216,907216,F,1,FA,1,7/29/2019,0,0,12,12,ЗДОРОВА,379,7/5/2022,ХРОМОТА
3051,907216,907216,F,1,FA,1,7/29/2019,0,0,5,12,РАСЧКОП,379,7/5/2022,КАН
3052,907217,907217,F,2,FD,1,7/29/2019,56,0,18,10,ОТЕЛ,0,7/7/2022,-
3053,907217,907217,F,2,FD,1,7/29/2019,56,0,44,10,ПРОФОТ,0,7/7/2022,ПРОФ2
3054,907217,907217,F,2,FD,1,7/29/2019,56,0,44,10,ПЕРЕВОД,1,7/8/2022,F044T021
3055,907217,907217,F,2,FD,1,7/29/2019,56,0,21,10,ПЕРЕВОД,8,7/15/2022,F021T002
3056,907217,907217,F,2,FD,1,7/29/2019,56,0,2,10,РАСЧКОП,10,7/17/2022,КАН
3057,907217,907217,F,2,FD,1,7/29/2019,56,0,2,10,МЕТРИТ,17,7/24/2022,Э3
3058,907217,907217,F,2,FD,1,7/29/2019,56,0,2,10,ЗДОРОВА,23,7/30/2022,ГИНЕКОЛ
3059,907222,907222,F,2,FA,1,7/30/2019,62,0,10,5,НА_СХЕМУ,107,7/8/2022,9
3060,907222,907222,F,2,FA,1,7/30/2019,62,0,10,5,ОСЕМЕН,107,7/8/2022,1H15689
3061,907222,907222,F,2,FA,1,7/30/2019,62,0,10,5,ПЕРЕВОД,119,7/20/2022,F010T005
3062,907225,907225,F,2,FA,1,7/30/2019,71,0,44,10,ПРОФОТ,0,7/1/2022,ПРОФ2
3063,907225,907225,F,2,FA,1,7/30/2019,71,0,18,10,ОТЕЛ,0,7/1/2022,-
3064,907225,907225,F,2,FA,1,7/30/2019,71,0,44,10,ПЕРЕВОД,1,7/2/2022,F044T021
3065,907225,907225,F,2,FA,1,7/30/2019,71,0,21,10,ПЕРЕВОД,14,7/15/2022,F021T002
3066,907225,907225,F,2,FA,1,7/30/2019,71,0,2,10,РАСЧКОП,16,7/17/2022,КАН
3067,907225,907225,F,2,FA,1,7/30/2019,71,0,2,10,МЕТРИТ,17,7/18/2022,Э3
3068,907225,907225,F,2,FA,1,7/30/2019,71,0,2,10,ЗДОРОВА,23,7/24/2022,ГИНЕКОЛ
3069,907225,907225,F,2,FA,1,7/30/2019,71,0,2,10,НА_СХЕМУ,24,7/25/2022,11
3070,907225,907225,F,2,FA,1,7/30/2019,71,0,23,10,ПЕРЕВОД,25,7/26/2022,F023T010
3071,907227,907227,F,2,MA,1,7/30/2019,73,0,10,10,ЯЛОВАЯ,92,7/11/2022,"ЖТ,ТОЩАЯ"
3072,907227,907227,F,2,MA,1,7/30/2019,73,0,10,10,ПЕРЕВОД,92,7/11/2022,F010T001
3073,907227,907227,F,2,MA,1,7/30/2019,73,0,1,10,БОЛЕЗНЬ,92,7/11/2022,ТОЩ
3074,907227,907227,F,2,MA,1,7/30/2019,73,0,1,10,НА_СХЕМУ,93,7/12/2022,2
3075,907227,907227,F,2,MA,1,7/30/2019,73,0,1,10,ОСЕМЕН,96,7/15/2022,7H14578
3076,907227,907227,F,2,MA,1,7/30/2019,73,0,1,10,НА_СХЕМУ,96,7/15/2022,9
3077,907227,907227,F,2,MA,1,7/30/2019,73,0,1,10,БОЛЕЗНЬ,112,7/31/2022,СУСТАВ
3078,907234,907234,F,2,FA,1,7/31/2019,60,49,10,6,НА_СХЕМУ,60,7/8/2022,13
3079,907234,907234,F,2,FA,1,7/31/2019,60,49,10,6,ОСЕМЕН,60,7/8/2022,1H15689
3080,908002,908002,F,2,FA,1,8/1/2019,55,0,10,3,НА_СХЕМУ,65,7/29/2022,13
3081,908002,908002,F,2,FA,1,8/1/2019,55,0,10,3,ОСЕМЕН,65,7/29/2022,1H15132
3082,908003,908003,F,2,FA,1,8/1/2019,60,47,4,4,НА_СХЕМУ,60,7/15/2022,13
3083,908003,908003,F,2,FA,1,8/1/2019,60,47,4,4,ОСЕМЕН,60,7/15/2022,1H15132
3084,908005,908005,F,2,FA,1,8/1/2019,63,47,4,4,НА_СХЕМУ,64,7/15/2022,13
3085,908005,908005,F,2,FA,1,8/1/2019,63,47,4,4,ОСЕМЕН,64,7/15/2022,1H15132
3086,908011,908011,F,2,MA,1,8/2/2019,58,0,2,4,МЕТРИТ,21,7/1/2022,Э3
3087,908011,908011,F,2,MA,1,8/2/2019,58,0,21,4,ПЕРЕВОД,21,7/1/2022,F021T002
3088,908011,908011,F,2,MA,1,8/2/2019,58,0,2,4,РАСЧКОП,21,7/1/2022,РДК
3089,908011,908011,F,2,MA,1,8/2/2019,58,0,2,4,НА_СХЕМУ,24,7/4/2022,11
3090,908011,908011,F,2,MA,1,8/2/2019,58,0,23,10,ПЕРЕВОД,39,7/19/2022,F023T004
3091,908011,908011,F,2,MA,1,8/2/2019,58,0,2,10,ЗДОРОВА,39,7/19/2022,ГИНЕКОЛ
3092,908012,908012,F,2,FA,1,8/2/2019,62,80,10,10,СТЕЛН,90,7/11/2022,31 ДНИ
3093,908016,908016,F,1,MA,1,8/2/2019,0,277,17,17,ВАКЦИН,313,7/13/2022,СКОУ
3094,908016,908016,F,1,MA,1,8/2/2019,0,277,17,17,СУХ2,313,7/13/2022,-
3095,908017,908017,F,2,MA,1,8/2/2019,62,0,44,4,ПРОФОТ,0,7/13/2022,ПРОФ2
3096,908017,908017,F,2,MA,1,8/2/2019,62,0,18,4,ОТЕЛ,0,7/13/2022,-
3097,908017,908017,F,2,MA,1,8/2/2019,62,0,44,4,ПЕРЕВОД,1,7/14/2022,F044T021
3098,908017,908017,F,2,MA,1,8/2/2019,62,0,21,4,ПЕРЕВОД,6,7/19/2022,F021T002
3099,908017,908017,F,2,MA,1,8/2/2019,62,0,2,4,РАСЧКОП,9,7/22/2022,КАН
3100,908017,908017,F,2,MA,1,8/2/2019,62,0,2,4,МЕТРИТ,17,7/30/2022,Э3
3101,908019,908019,F,2,MA,1,8/3/2019,61,34,4,4,ОСЕМЕН,58,7/28/2022,1H15879
3102,908019,908019,F,2,MA,1,8/3/2019,61,34,4,4,НА_СХЕМУ,59,7/29/2022,13
3103,908020,908020,F,1,FA,1,8/3/2019,0,265,5,17,СУХОСТ,348,7/7/2022,CEBA
3104,908025,908025,F,2,MA,1,8/4/2019,55,49,4,2,ОСЕМЕН,65,7/1/2022,1H15689
3105,908025,908025,F,2,MA,1,8/4/2019,55,49,4,2,НА_СХЕМУ,65,7/1/2022,13
3106,908029,908029,F,2,MA,1,8/4/2019,59,0,44,4,ПРОФОТ,0,7/3/2022,ПРОФ2
3107,908029,908029,F,2,MA,1,8/4/2019,59,0,18,4,ОТЕЛ,0,7/3/2022,-
3108,908029,908029,F,2,MA,1,8/4/2019,59,0,44,4,ПЕРЕВОД,1,7/4/2022,F044T021
3109,908029,908029,F,2,MA,1,8/4/2019,59,0,21,4,КЕТОЗ,5,7/8/2022,КЕТОЗ1
3110,908029,908029,F,2,MA,1,8/4/2019,59,0,21,4,МАСТИТ,8,7/11/2022,КМ3_2
3111,908029,908029,F,2,MA,1,8/4/2019,59,0,21,4,РАСЧКОП,12,7/15/2022,КАН
3112,908029,908029,F,2,MA,1,8/4/2019,59,0,21,4,НА_СХЕМУ,22,7/25/2022,11
3113,908030,908030,F,2,MA,1,8/5/2019,63,80,10,10,СТЕЛН,95,7/11/2022,31 ДНИ
3114,908031,908031,F,2,FA,1,8/5/2019,62,40,10,10,ОСЕМЕН,59,7/22/2022,1H15184
3115,908031,908031,F,2,FA,1,8/5/2019,62,40,10,10,НА_СХЕМУ,59,7/22/2022,13
3116,908034,908034,F,1,FA,1,8/6/2019,0,255,45,45,ЗДОРОВА,290,7/12/2022,ХРОМОТА
3117,908039,908039,F,2,FA,1,8/7/2019,50,0,2,10,ЗДОРОВА,17,7/4/2022,ГИНЕКОЛ
3118,908039,908039,F,2,FA,1,8/7/2019,50,0,23,10,ПЕРЕВОД,19,7/6/2022,F023T010
3119,908039,908039,F,2,FA,1,8/7/2019,50,0,10,10,НА_СХЕМУ,24,7/11/2022,11
3120,908041,908041,F,1,FD,1,8/7/2019,0,276,17,17,ВАКЦИН,383,7/13/2022,СКОУ
3121,908041,908041,F,1,FD,1,8/7/2019,0,276,17,17,СУХ2,383,7/13/2022,-
3122,908042,908042,F,2,FA,1,8/7/2019,50,45,10,4,ЯЛОВАЯ,94,7/11/2022,ЖТ
3123,908042,908042,F,2,FA,1,8/7/2019,50,46,10,4,НА_СХЕМУ,95,7/12/2022,2
3124,908042,908042,F,2,FA,1,8/7/2019,50,47,10,4,ОСЕМЕН,98,7/15/2022,1H15184
3125,908042,908042,F,2,FA,1,8/7/2019,50,47,10,4,НА_СХЕМУ,98,7/15/2022,9
3126,908047,908047,F,2,FA,1,8/8/2019,48,0,2,10,МЕТРИТ,17,7/3/2022,Э3
3127,908047,908047,F,2,FA,1,8/8/2019,48,0,2,10,НА_СХЕМУ,25,7/11/2022,11
3128,908047,908047,F,2,FA,1,8/8/2019,48,0,2,10,ЗДОРОВА,26,7/12/2022,ГИНЕКОЛ
3129,908047,908047,F,2,FA,1,8/8/2019,48,0,23,10,ПЕРЕВОД,32,7/18/2022,F023T010
3130,908049,908049,F,2,MA,1,8/9/2019,49,0,44,43,ПРОФОТ,0,7/1/2022,ПРОФ2
3131,908049,908049,F,2,MA,1,8/9/2019,49,0,18,43,ОТЕЛ,0,7/1/2022,-
3132,908049,908049,F,2,MA,1,8/9/2019,49,0,44,43,ПЕРЕВОД,1,7/2/2022,F044T021
3133,908049,908049,F,2,MA,1,8/9/2019,49,0,21,43,НЕОСЕМ,3,7/4/2022,ВЫМЯ
3134,908049,908049,F,2,MA,1,8/9/2019,49,0,21,43,ПЕРЕВОД,3,7/4/2022,F021T043
3135,908049,908049,F,2,MA,1,8/9/2019,49,0,43,43,ПРОДАНА,26,7/27/2022,ПРОДАНА ; Причина 12 ; УВЗ12
3136,908052,908052,F,2,FA,1,8/9/2019,54,0,3,3,МАСТИТ,115,7/15/2022,"КМ3_1,2"
3137,908052,908052,F,2,FA,1,8/9/2019,54,0,5,3,ПЕРЕВОД,115,7/15/2022,F005T003
3138,908052,908052,F,2,FA,1,8/9/2019,54,0,3,3,РАСЧКОП,118,7/18/2022,КАН
3139,908052,908052,F,2,FA,1,8/9/2019,54,0,3,3,ЗДОРОВА,127,7/27/2022,МАСТИТ
3140,908057,908057,F,2,FA,1,8/10/2019,59,0,10,10,ОСЕМЕН,61,7/29/2022,1H15132
3141,908057,908057,F,2,FA,1,8/10/2019,59,0,10,10,НА_СХЕМУ,61,7/29/2022,13
3142,908063,908063,F,2,FA,1,8/11/2019,55,0,10,10,НА_СХЕМУ,59,7/15/2022,13
3143,908063,908063,F,2,FA,1,8/11/2019,55,0,10,10,ОСЕМЕН,59,7/15/2022,1H15184
3144,908070,908070,F,2,FA,1,8/12/2019,53,40,10,10,ЯЛОВАЯ,91,7/18/2022,ЛК
3145,908070,908070,F,2,FA,1,8/12/2019,53,40,10,10,НА_СХЕМУ,92,7/19/2022,2
3146,908070,908070,F,2,FA,1,8/12/2019,53,40,10,10,НА_СХЕМУ,95,7/22/2022,9
3147,908070,908070,F,2,FA,1,8/12/2019,53,40,10,10,ОСЕМЕН,95,7/22/2022,1H15184
3148,908073,908073,F,2,FA,1,8/13/2019,57,0,4,4,ОСЕМЕН,62,7/28/2022,1H15879
3149,908073,908073,F,2,FA,1,8/13/2019,57,0,4,4,НА_СХЕМУ,63,7/29/2022,13
3150,908076,908076,F,2,MA,1,8/13/2019,62,0,18,4,ОТЕЛ,0,7/27/2022,-
3151,908076,908076,F,2,MA,1,8/13/2019,62,0,44,4,ПЕРЕВОД,1,7/28/2022,F044T021
3152,908078,908078,F,2,FA,1,8/13/2019,66,68,10,10,СТЕЛН,92,7/25/2022,31 ДНИ
3153,908079,908079,F,2,FA,1,8/13/2019,56,0,4,4,НА_СХЕМУ,64,7/8/2022,13
3154,908079,908079,F,2,FA,1,8/13/2019,56,0,4,4,ОСЕМЕН,64,7/8/2022,1H15689
3155,908081,908081,F,2,MA,1,8/14/2019,59,0,2,12,НА_СХЕМУ,22,7/11/2022,11
3156,908081,908081,F,2,MA,1,8/14/2019,59,0,2,12,ЗДОРОВА,23,7/12/2022,ГИНЕКОЛ
3157,908081,908081,F,2,MA,1,8/14/2019,59,0,23,12,ПЕРЕВОД,30,7/19/2022,F023T004
3158,908083,908083,F,2,FA,1,8/15/2019,59,49,10,10,ОСЕМЕН,61,7/8/2022,1H15184
3159,908083,908083,F,2,FA,1,8/15/2019,59,49,10,10,НА_СХЕМУ,61,7/8/2022,13
3160,908084,908084,F,2,FD,1,8/15/2019,27,0,44,21,ПЕРЕВОД,2,7/1/2022,F044T021
3161,908084,908084,F,2,FD,1,8/15/2019,27,0,21,21,НЕОСЕМ,7,7/6/2022,ВЫМЯ
3162,908084,908084,F,2,FD,1,8/15/2019,27,0,21,21,ПРОДАНА,7,7/6/2022,ПРОДАНА ; Агалактия ; УВЗ9
3163,908085,908085,F,2,FA,1,8/15/2019,58,0,21,1,ЗДОРОВА,15,7/3/2022,МАСТИТ
3164,908085,908085,F,2,FA,1,8/15/2019,58,0,2,1,МЕТРИТ,17,7/5/2022,Э3
3165,908085,908085,F,2,FA,1,8/15/2019,58,0,2,1,НА_СХЕМУ,23,7/11/2022,11
3166,908085,908085,F,2,FA,1,8/15/2019,58,0,2,1,ПЕРЕВОД,26,7/14/2022,F002T001
3167,908085,908085,F,2,FA,1,8/15/2019,58,0,1,1,ПРОДАНА,29,7/17/2022,ПРОДАНА ; Причина 12 ; УВЗ12
3168,908088,908088,F,2,FA,1,8/16/2019,61,0,2,10,НА_СХЕМУ,21,7/4/2022,11
3169,908088,908088,F,2,FA,1,8/16/2019,61,0,2,10,ЗДОРОВА,21,7/4/2022,ГИНЕКОЛ
3170,908088,908088,F,2,FA,1,8/16/2019,61,0,23,10,ПЕРЕВОД,35,7/18/2022,F023T010
3171,908091,908091,F,2,FA,1,8/16/2019,59,0,10,10,ОСЕМЕН,61,7/29/2022,1H15132
3172,908091,908091,F,2,FA,1,8/16/2019,59,0,10,10,НА_СХЕМУ,61,7/29/2022,13
3173,908092,908092,F,1,MA,1,8/16/2019,0,277,17,17,СУХ2,344,7/5/2022,-
3174,908092,908092,F,1,MA,1,8/16/2019,0,277,17,17,ВАКЦИН,344,7/5/2022,СКОУ
3175,908097,908097,F,1,FA,1,8/16/2019,0,267,5,17,СУХОСТ,417,7/3/2022,CEBA
3176,908100,908100,F,2,FA,1,8/17/2019,60,0,10,10,ЯЛОВАЯ,91,7/18/2022,ЛК
3177,908100,908100,F,2,FA,1,8/17/2019,60,0,10,10,НА_СХЕМУ,92,7/19/2022,2
3178,908100,908100,F,2,FA,1,8/17/2019,60,0,10,10,ОСЕМЕН,95,7/22/2022,1H15184
3179,908100,908100,F,2,FA,1,8/17/2019,60,0,10,10,НА_СХЕМУ,95,7/22/2022,9
3180,908101,908101,F,1,FD,1,8/17/2019,0,257,7,17,СТЕЛН,434,7/18/2022,213 ДНИ
3181,908101,908101,F,1,FD,1,8/17/2019,0,257,7,17,СУХОСТ,437,7/21/2022,CEBA
3182,908104,-,F,1,FA,1,8/17/2019,0,273,45,45,ЗДОРОВА,401,7/12/2022,ХРОМОТА
3183,908104,908104,F,2,FA,1,8/17/2019,57,0,21,4,ПРОФОТ,0,7/15/2022,ПРОФ2
3184,908104,908104,F,2,FA,1,8/17/2019,57,0,45,4,ОТЕЛ,0,7/15/2022,-
3185,908104,908104,F,2,FA,1,8/17/2019,57,0,44,4,ПЕРЕВОД,1,7/16/2022,F044T021
3186,908104,908104,F,2,FA,1,8/17/2019,57,0,21,4,ПЕРЕВОД,10,7/25/2022,F021T002
3187,908104,908104,F,2,FA,1,8/17/2019,57,0,2,4,РАСЧКОП,11,7/26/2022,РДК
3188,908115,908115,F,1,MA,1,8/19/2019,0,256,5,17,ПЕРЕВОД,373,7/11/2022,F005T006
3189,908115,908115,F,1,MA,1,8/19/2019,0,258,6,17,ПЕРЕВОД,376,7/14/2022,F006T007
3190,908115,908115,F,1,MA,1,8/19/2019,0,258,7,17,СТЕЛН,380,7/18/2022,214 ДНИ
3191,908115,908115,F,1,MA,1,8/19/2019,0,258,7,17,СУХОСТ,383,7/21/2022,CEBA
3192,908122,908122,F,2,FA,1,8/19/2019,67,0,10,10,ОСЕМЕН,60,7/22/2022,1H15184
3193,908122,908122,F,2,FA,1,8/19/2019,67,0,10,10,НА_СХЕМУ,60,7/22/2022,13
3194,908126,908126,F,2,FA,1,8/20/2019,62,0,3,43,ПЕРЕВОД,18,7/2/2022,F003T043
3195,908126,908126,F,2,FA,1,8/20/2019,62,0,43,43,ЗДОРОВА,20,7/4/2022,МАСТИТ
3196,908126,908126,F,2,FA,1,8/20/2019,62,0,4,43,НА_СХЕМУ,27,7/11/2022,11
3197,908126,908126,F,2,FA,1,8/20/2019,62,0,4,43,ПРОДАНА,30,7/14/2022,ПРОДАНА ; Прочее ; УВЗ3
3198,908134,908134,F,2,FA,1,8/21/2019,65,0,18,4,ОТЕЛ,0,7/16/2022,-
3199,908134,908134,F,2,FA,1,8/21/2019,65,0,44,4,ПЕРЕВОД,1,7/17/2022,F044T021
3200,908134,908134,F,2,FA,1,8/21/2019,65,0,21,4,ПОСЛЕД,6,7/22/2022,ПОСЛЕД
3201,908137,908137,F,1,MA,1,8/22/2019,0,267,7,17,РАСЧКОП,412,7/2/2022,РДК
3202,908137,908137,F,1,MA,1,8/22/2019,0,268,7,17,СУХОСТ,413,7/3/2022,CEBA
3203,908138,908138,F,1,FD,1,8/22/2019,0,0,12,12,ЗДОРОВА,422,7/5/2022,ХРОМОТА
3204,908138,908138,F,1,FD,1,8/22/2019,0,0,5,12,ПЕРЕВОД,422,7/5/2022,F005T012
3205,908141,908141,F,1,FA,1,8/23/2019,0,277,17,17,ВАКЦИН,391,7/13/2022,СКОУ
3206,908141,908141,F,1,FA,1,8/23/2019,0,277,17,17,СУХ2,391,7/13/2022,-
3207,908145,908145,F,1,FA,1,8/23/2019,0,276,17,17,СУХ2,349,7/13/2022,-
3208,908145,908145,F,1,FA,1,8/23/2019,0,276,17,17,ВАКЦИН,349,7/13/2022,СКОУ
3209,908148,908148,F,2,FA,1,8/23/2019,53,0,12,4,ЗДОРОВА,71,7/5/2022,ХРОМОТА
3210,908148,908148,F,2,FA,1,8/23/2019,53,0,42,4,БОЛЕЗНЬ,74,7/8/2022,ТОЩ
3211,908148,908148,F,2,FA,1,8/23/2019,53,0,4,4,ПЕРЕВОД,74,7/8/2022,F004T042
